Sequence_ID	biosample_accession
f33f63273e73e66289ec89dc3dc22bdb	SAMN12684770
f352c26c01324a029ed75c51ec85e074	SAMN12684770
f35e82529d697d829afc4c4dd9a46164	SAMN12684770
f39bec91fc6266186d5f7e255f76a9fc	SAMN12684770
f39d0794aa95b85c19b9a0db9e626d06	SAMN12684770
f3b040026af76f8a75c80a1bbc1a6a30	SAMN12684770
f3f35177ec7219f4b355419787fff205	SAMN12684770
f3fdb1c669a508b111cc1f67f40966d7	SAMN12684770
f427911a2b010e0274f82e2553c6552c	SAMN12684770
f479ad923842b3ec257f9c01a7b69865	SAMN12684770
f47d1128834770c72bb087bf762fd22f	SAMN12684770
f485594acda563068f8b840014a80b8e	SAMN12684770
f4effdbc595191125f2d434acd7199d1	SAMN12684819
f4f024fe9541535d5387f91d6571e99f	SAMN12684819
f4f4efa0b579d2f05ceefaad3268c0d3	SAMN12684770
f4fb5e645bc0892cd1506d9decab328a	SAMN12684819
f50f3b518b1b861b880f02c1356e6e08	SAMN12684770
f524e4c66da19db9cdeda0cb2982acdd	SAMN12684770
f52adb61a4da8df485f7a1fc785ed1ed	SAMN12684770
f52e876dfbf0944008b98de3d00a8564	SAMN12684819
f531093a88a2e4add356e7da1903742b	SAMN12684770
f56b5b6fdd97d8be737d680859bc19c7	SAMN12684819
f5ac00da3aa6fc5afef721599a06b4b5	SAMN12684770
f5af6fba4e172ac4a2132db7ee997d64	SAMN12684819
f5bfede7e17b9fd8c5f8075ed76ca9df	SAMN12684770
f5c1ab5af5e4e36b58325b54b3775065	SAMN12684819
f5d878932ef0cf7d7205aaa68e4bce0e	SAMN12684770
f5f01e5a0b330d2875dd5b3778c72808	SAMN12684770
f625e5d4b17fedc4b6ac890b4463d0b2	SAMN12684770
f631865c183c8b30e03790c8d664d0fa	SAMN12684770
f63b46e124f8b54782d208ea08f4afb9	SAMN12684770
f643ca1234374c0093e4890f31baafcb	SAMN12684770
f648e773319ca539730731b92c8ab27e	SAMN12684770
f652558d1c82817fbb6826764a462606	SAMN12684770
f676520bc952c07085aa047dc6e4eaee	SAMN12684819
f677e74a0de2e7c541a03e4fc0b5049f	SAMN12684770
f6790499d0fc729286343f5030c617a3	SAMN12684770
f68b1ec38b9f3bc32a926776a2775970	SAMN12684770
f68d0a7c8380e10826ecc9f539e58ec6	SAMN12684770
f693f8af5facf9ec3ab88634791b61cd	SAMN12684770
f6e0fd0f3949bd9f0f020ee3b54aea9f	SAMN12684819
f70460fa3eb59ec5842d39114d840066	SAMN12684770
f72dfcb6e791705057b872dc627ebd49	SAMN12684770
f73817685f24c51cca7961c252c98a28	SAMN12684819
f7d02612681447524dc5d1cfc6be6e6a	SAMN12684770
f7f0418649c7c0d7c5355627dae375af	SAMN12684770
f7f54bd925c9928605e0828e9895cf61	SAMN12684770
f7fa82c28660562aac22c7a31bcd8ca7	SAMN12684819
f8073247779facfc5cfe08da9ed91d4c	SAMN12684819
f83b2a95f6d381516cf70ca92186b5c2	SAMN12684770
f8439c6b8c1ba09e7b85fc86a20f10c0	SAMN12684770
f852a4ccd03a84742bf8994add473179	SAMN12684770
f86a612af0329266c960c365dbaa91eb	SAMN12684770
f8bbb55d1587abbd4a040977c6c512ef	SAMN12684770
f8be7c48ed32ce48afe0038422321b97	SAMN12684770
f8ce646c5cc70e3904db2efa7993177b	SAMN12684770
f8dc0b29fe5ed13c249d2db33d4c7ca1	SAMN12684819
f90736edbbeaa6455a87555945af5e33	SAMN12684770
f90a81cfb4bf27a3a770d92280b94c0e	SAMN12684770
f90fe91f42e07a5bf205e19dc6a2cc4e	SAMN12684770
f93609b7ff358be3395e24b56cc55338	SAMN12684819
f943ad03d3cea4dc9577b0267e32a67c	SAMN12684770
f964230128bb1c0fbea759087769ee1c	SAMN12684770
f96ac0876a677ef620bf3f8087bc0021	SAMN12684770
f97c3f046077843c6ba6f906a5d51b4e	SAMN12684770
f98607fc4a17d3056902fddf4e930ca7	SAMN12684819
f9904d8bf2298dd870d1a23cde447063	SAMN12684770
f9982f7f2646d5cbfc0d752f089ddfa6	SAMN12684770
f9cf31163299536508d55df19c517c3d	SAMN12684819
f9d0ef820ccd04db1fcd0f7c786cab34	SAMN12684819
f9e9154c2ace8af7da493b176579aee8	SAMN12684770
f9ecfd0303ef810763a57e90f7fa2ffe	SAMN12684770
f9f9347fb6631b2cb5d6bb4c293e6c5b	SAMN12684770
fa0d52ace9188dd8e45c0787e371ae8b	SAMN12684770
fa176dde9652d9c88a7b12ea94b55f1b	SAMN12684819
fa1f4be29a8cb00130b90e8aa7c12ee1	SAMN12684770
fa3885b34b607b6816557a3c796854fa	SAMN12684770
fa3cedde4a64ff1c7f7221024333e9cc	SAMN12684770
fa43f70484a2779b43e89ba5c8210a1d	SAMN12684819
fa4e6e0807c9db8f62d3ff5289d0ffd5	SAMN12684819
fa548ae51febc03f1fd2547b56457914	SAMN12684770
fa66b7b232967ab70a8d27f72a0c6304	SAMN12684819
fa76c97a8e7aa404976e2fd9c881a416	SAMN12684770
fa893ec4476638b16d899086920d7064	SAMN12684770
fa9e212d996e27546b3368429fda95c4	SAMN12684770
faa0bfd20e4d20bc85e164b5925bc74c	SAMN12684770
fadabf65b521e200dc20153ffe63db3d	SAMN12684770
fb107b873d522bc2a0f25d68af7a3eb1	SAMN12684770
fb622a82540e1087b144f62ccb766789	SAMN12684770
fb774ad74e0d815841907387bd758d40	SAMN12684770
fb83b3341927525447b780c6c2c7ceb3	SAMN12684819
fb94dcffc17e618516f657aabc622aa1	SAMN12684770
fb9b10b5db1d0cc0dc2b9fda06372716	SAMN12684770
fb9c414d061e944bc29c6a77d57e6468	SAMN12684770
fba1b49688dbb938a7ffdacde557050d	SAMN12684819
fbab48d22bc7d5c5fced4b6ccb1bbe1d	SAMN12684770
fbb66424d3bfdf6041f0eb84f4552714	SAMN12684770
fbc4e0ec3ff8075e7719709d484db186	SAMN12684770
fbf2057621c61537e096fe71c6759ffb	SAMN12684770
fc3010eb64bc1b5b90b490cd2647f972	SAMN12684770
fc35557790d0131ae09a4c090e9071b6	SAMN12684819
fc50c7448cc24d9a91655ebedae90ffe	SAMN12684819
fcac8e05bc8e6b0eeb83e7e3e8ec8ea2	SAMN12684770
fcbdf0a7806a71cbec552625cd1462e5	SAMN12684819
fcc9e1809f4645643fb321fb746300ac	SAMN12684770
fd15583cd92f41dc466f96e87b6b3e34	SAMN12684770
fd3a08288a0fbbf6fbd1807c8fb0086f	SAMN12684770
fd50e60fd9821c6480ae16416583edf7	SAMN12684770
fd8488555d7b2e28af7cea65555ea15e	SAMN12684819
fd9d21332f94ee6373410f5fef7c8d0a	SAMN12684819
fdcd3f84fa5ef881ffdc618c9c6afcbd	SAMN12684770
fdd6fb8fb85f20a4bd9b762935b055ed	SAMN12684770
fdf4e14d739213aded95ea87ae021ae9	SAMN12684770
fe051d4ca434ac18f1a1a8f4af9ebd4c	SAMN12684819
fe0a159e979cf203bf4694782adc09bc	SAMN12684770
fe114b57c862e1ee500c6ddeb972eaca	SAMN12684819
fe24c0ba5e008e582c932d40c63b717f	SAMN12684819
fe340c23e120760219586f2fc0d050b2	SAMN12684770
fe81c95b92e8cd05fc3dd0853c34ed60	SAMN12684819
fe8faec80224fee8eee2005f16ef9f92	SAMN12684819
feaa6db59b25e03d079777372573fe12	SAMN12684770
febc107b425a7ebf30c90b29218ef413	SAMN12684819
fec36c5ea31592e0b0e5d055f153d9b7	SAMN12684770
fec3817efeeafdcc9878e6c4849e42b4	SAMN12684770
fec8549563894aa8c713f0ef4d1db9ce	SAMN12684770
fed3bcb6aecd9ea2a26b901c610dc1f4	SAMN12684770
fee306f0a9e693da9c75eb2876127f1d	SAMN12684770
ff021a1e94cb6de525f73869341929c4	SAMN12684819
ff21c11036122ffd21d223daee3208b0	SAMN12684770
ff5bc77c2e4c27acfa859dec80e0d7d0	SAMN12684770
ff87e7cbabd8f6c6f4b5b422935fa851	SAMN12684770
ff969ec858050d81d61060a1d02dc38e	SAMN12684770
ffa413a70e6b0c260192ba58289e2e2a	SAMN12684770
ffbe65f8e8efddb5aa5f8a77a2ffeebd	SAMN12684770
ffc16d8538654d20eb33471cab023119	SAMN12684819
